,place,rank,review_count,view_count
27258,문래동,,4.0,2012.0
27259,문래동,,5.0,3442.0
27260,문래동,,5.0,4956.0
27261,문래동,,1.0,327.0
27262,문래동,,4.0,7674.0
27263,문래동,,3.0,6809.0
27284,문래동,,3.0,629.0
27285,문래동,,1.0,1162.0
27286,문래동,,11.0,13385.0
27287,문래동,,2.0,594.0
27288,문래동,,5.0,4431.0
27289,문래동,,0.0,1909.0
27290,문래동,,4.0,5466.0
27291,문래동,,2.0,106.0
27292,문래동,,6.0,5850.0
27293,문래동,,5.0,2232.0
27294,문래동,,6.0,2755.0
27295,문래동,,3.0,383.0
27296,문래동,,2.0,3838.0
27297,문래동,,2.0,418.0
27298,문래동,,2.0,325.0
27299,문래동,,1.0,602.0
27300,문래동,,1.0,71.0
27301,문래동,,4.0,6492.0
27302,문래동,,2.0,2030.0
27303,문래동,,2.0,847.0
27324,문래동,,0.0,6487.0
27325,문래동,,5.0,3865.0
27326,문래동,,1.0,1617.0
27327,문래동,,0.0,2099.0
27328,문래동,,4.0,4998.0
27329,문래동,,0.0,2992.0
27330,문래동,,1.0,738.0
27331,문래동,,8.0,11124.0
27332,문래동,,6.0,5535.0
27333,문래동,,5.0,4321.0
27334,문래동,,4.0,1878.0
27335,문래동,,3.0,4264.0
27336,문래동,,2.0,2694.0
27337,문래동,,2.0,2177.0
27338,문래동,,7.0,3823.0
27339,문래동,,5.0,4329.0
27340,문래동,,2.0,2962.0
27341,문래동,,2.0,870.0
27342,문래동,,5.0,5298.0
27343,문래동,,1.0,1832.0
27364,문래동,,1.0,771.0
27365,문래동,,1.0,351.0
27366,문래동,,5.0,7060.0
27367,문래동,,3.0,133.0
27368,문래동,,1.0,1279.0
27369,문래동,,1.0,256.0
27370,문래동,,1.0,178.0
27371,문래동,,4.0,2648.0
27372,문래동,,3.0,4505.0
27373,문래동,,2.0,3503.0
27374,문래동,,2.0,1869.0
27375,문래동,,2.0,1247.0
27376,문래동,,2.0,248.0
27377,문래동,,1.0,6420.0
27378,문래동,,1.0,579.0
27379,문래동,,1.0,89.0
27380,문래동,,1.0,22.0
27381,문래동,,0.0,1261.0
27382,문래동,,2.0,2772.0
27383,문래동,,2.0,1844.0
27404,문래동,,2.0,431.0
27405,문래동,,2.0,193.0
27406,문래동,,2.0,184.0
27407,문래동,,1.0,1013.0
27408,문래동,,2.0,761.0
27409,문래동,,1.0,208.0
27410,문래동,,1.0,105.0
27411,문래동,,3.0,8865.0
27412,문래동,,3.0,3087.0
27413,문래동,,3.0,2752.0
27414,문래동,,3.0,1369.0
27415,문래동,,2.0,1866.0
27416,문래동,,2.0,1803.0
27417,문래동,,2.0,219.0
27418,문래동,,2.0,214.0
27419,문래동,,1.0,2272.0
27420,문래동,,0.0,2473.0
27421,문래동,,4.0,2012.0
27422,문래동,,2.0,8176.0
27423,문래동,,2.0,3048.0
27444,문래동,,2.0,972.0
27445,문래동,,2.0,127.0
27446,문래동,,1.0,1288.0
27447,문래동,,1.0,1201.0
27448,문래동,,1.0,1151.0
27449,문래동,,1.0,924.0
27450,문래동,,1.0,389.0
27451,문래동,,1.0,126.0
27452,문래동,,1.0,109.0
27453,문래동,,1.0,103.0
27454,문래동,,1.0,3.0
27455,문래동,,0.0,1072.0
27456,문래동,,3.0,3270.0
27457,문래동,,2.0,106.0
27458,문래동,,1.0,2552.0
27459,문래동,,1.0,1661.0
27460,문래동,,1.0,1608.0
27461,문래동,,1.0,1562.0
27462,문래동,,1.0,848.0
27463,문래동,,1.0,629.0
27484,문래동,,1.0,494.0
27485,문래동,,1.0,426.0
27486,문래동,,1.0,228.0
27487,문래동,,1.0,165.0
27488,문래동,,1.0,150.0
27489,문래동,,1.0,61.0
27490,문래동,,1.0,58.0
27491,문래동,,1.0,17.0
27492,문래동,,1.0,12.0
27493,문래동,,0.0,452.0
27494,문래동,,2.0,3080.0
27495,문래동,,2.0,2301.0
27496,문래동,,2.0,1647.0
27497,문래동,,1.0,2514.0
27498,문래동,,1.0,1718.0
27499,문래동,,1.0,1572.0
27500,문래동,,1.0,848.0
27501,문래동,,1.0,721.0
27502,문래동,,1.0,558.0
27503,문래동,,1.0,132.0
27524,수색동,,1.0,3492.0
27525,수색동,,2.0,735.0
27526,수색동,,1.0,3191.0
27527,수색동,,2.0,2041.0
27528,수색동,,0.0,1470.0
27529,수색동,,0.0,1245.0
27530,수색동,,0.0,1207.0
27531,수색동,,0.0,1126.0
27532,수색동,,0.0,985.0
27533,수색동,,0.0,688.0
27534,수색동,,0.0,159.0
27546,중계본동,,0.0,1193.0
27547,중계본동,,0.0,1172.0
27550,이촌동,4.6,10.0,16272.0
27551,이촌동,4.4,13.0,24317.0
27552,이촌동,4.3,134.0,200599.0
27553,이촌동,4.1,155.0,107166.0
27554,이촌동,4.0,23.0,42378.0
27555,이촌동,4.0,8.0,5125.0
27556,이촌동,3.9,45.0,32501.0
27557,이촌동,3.9,25.0,25713.0
27558,이촌동,3.9,32.0,40875.0
27559,이촌동,3.9,27.0,56277.0
27560,이촌동,3.8,39.0,48494.0
27561,이촌동,3.8,9.0,11166.0
27562,이촌동,3.8,37.0,21734.0
27563,이촌동,3.7,25.0,24909.0
27564,이촌동,3.7,13.0,19989.0
27565,이촌동,3.7,7.0,6481.0
27566,이촌동,3.7,24.0,24329.0
27567,이촌동,3.6,34.0,55575.0
27568,이촌동,3.6,12.0,11467.0
27569,이촌동,3.6,35.0,36500.0
27590,이촌동,3.6,8.0,10970.0
27591,이촌동,3.5,118.0,104927.0
27592,이촌동,3.5,23.0,29105.0
27593,이촌동,3.5,11.0,12645.0
27594,이촌동,3.4,29.0,22508.0
27595,이촌동,3.4,39.0,68733.0
27596,이촌동,3.1,26.0,17987.0
27597,이촌동,,30.0,17601.0
27598,이촌동,,10.0,9889.0
27599,이촌동,,14.0,46326.0
27600,이촌동,,18.0,16008.0
27601,이촌동,,33.0,14333.0
27602,이촌동,,6.0,6392.0
27603,이촌동,,4.0,7876.0
27604,이촌동,,17.0,7106.0
27605,이촌동,,14.0,17418.0
27606,이촌동,,9.0,11559.0
27607,이촌동,,17.0,34449.0
27608,이촌동,,14.0,7767.0
27609,이촌동,,11.0,13730.0
27630,이촌동,,6.0,6341.0
27631,이촌동,,5.0,5230.0
27632,이촌동,,11.0,9184.0
27633,이촌동,,5.0,5984.0
27634,이촌동,,6.0,4660.0
27635,이촌동,,7.0,10406.0
27636,이촌동,,16.0,9158.0
27637,이촌동,,4.0,10655.0
27638,이촌동,,1.0,5626.0
27639,이촌동,,8.0,8535.0
27640,이촌동,,1.0,102.0
27641,이촌동,,7.0,5299.0
27642,이촌동,,5.0,4235.0
27643,이촌동,,3.0,2298.0
27644,이촌동,,12.0,14852.0
27645,이촌동,,4.0,5650.0
27646,이촌동,,39.0,18629.0
27647,이촌동,,11.0,15549.0
27648,이촌동,,8.0,7414.0
27649,이촌동,,3.0,3870.0
27670,이촌동,,2.0,877.0
27671,이촌동,,20.0,41921.0
27672,이촌동,,7.0,10052.0
27673,이촌동,,4.0,4572.0
27674,이촌동,,5.0,2800.0
27675,이촌동,,11.0,8654.0
27676,이촌동,,5.0,1751.0
27677,이촌동,,3.0,5539.0
27678,이촌동,,2.0,1738.0
27679,이촌동,,1.0,2859.0
27680,이촌동,,9.0,10372.0
27681,이촌동,,1.0,1969.0
27682,이촌동,,4.0,3818.0
27683,이촌동,,20.0,7823.0
27684,이촌동,,5.0,5579.0
27685,이촌동,,2.0,2905.0
27686,이촌동,,1.0,1509.0
27687,이촌동,,7.0,4538.0
27688,이촌동,,3.0,6323.0
27689,이촌동,,3.0,5266.0
27710,이촌동,,8.0,7912.0
27711,이촌동,,4.0,6335.0
27712,이촌동,,4.0,1292.0
27713,이촌동,,2.0,639.0
27714,이촌동,,5.0,5134.0
27715,이촌동,,4.0,2966.0
27716,이촌동,,3.0,4769.0
27717,이촌동,,4.0,3613.0
27718,이촌동,,2.0,3668.0
27719,이촌동,,2.0,2560.0
27720,이촌동,,3.0,4381.0
27721,이촌동,,10.0,8400.0
27722,이촌동,,7.0,5284.0
27723,이촌동,,1.0,2561.0
27724,이촌동,,1.0,1344.0
27725,이촌동,,1.0,679.0
27726,이촌동,,1.0,181.0
27727,이촌동,,4.0,5065.0
27728,이촌동,,3.0,4223.0
27729,이촌동,,3.0,3344.0
27750,이촌동,,2.0,5202.0
27751,이촌동,,1.0,11673.0
27752,이촌동,,2.0,3814.0
27753,이촌동,,1.0,2295.0
27754,이촌동,,1.0,622.0
27755,이촌동,,2.0,4308.0
27756,이촌동,,2.0,1326.0
27757,이촌동,,2.0,215.0
27758,이촌동,,1.0,46.0
27759,이촌동,,7.0,6205.0
27760,이촌동,,2.0,2713.0
27761,이촌동,,2.0,1676.0
27762,이촌동,,1.0,1638.0
27763,이촌동,,3.0,2823.0
27764,이촌동,,2.0,4269.0
27765,이촌동,,4.0,3493.0
27766,이촌동,,2.0,3073.0
27767,이촌동,,3.0,5318.0
27768,이촌동,,1.0,5098.0
27769,이촌동,,1.0,4783.0
27790,이촌동,,1.0,3689.0
27791,이촌동,,1.0,2948.0
27792,이촌동,,1.0,2785.0
27793,이촌동,,2.0,2346.0
27794,이촌동,,1.0,2315.0
27795,이촌동,,1.0,1490.0
27796,이촌동,,1.0,1471.0
27797,이촌동,,1.0,1106.0
27798,이촌동,,1.0,538.0
27799,이촌동,,1.0,2604.0
27800,이촌동,,0.0,56.0
27801,이촌동,,3.0,2916.0
27802,이촌동,,3.0,1853.0
27803,이촌동,,1.0,2054.0
27804,이촌동,,1.0,1926.0
27805,이촌동,,0.0,5960.0
27806,이촌동,,0.0,4725.0
27807,이촌동,,0.0,3180.0
27808,이촌동,,0.0,3142.0
27809,이촌동,,1.0,3109.0
27830,이촌동,,0.0,2908.0
27831,이촌동,,0.0,2449.0
27832,이촌동,,0.0,2305.0
27833,이촌동,,0.0,2147.0
27834,이촌동,,0.0,2066.0
27835,이촌동,,0.0,1919.0
27836,이촌동,,0.0,1697.0
27837,이촌동,,0.0,1393.0
27838,이촌동,,0.0,1292.0
27839,이촌동,,0.0,802.0
27840,이촌동,,0.0,792.0
27841,이촌동,,0.0,769.0
27842,이촌동,,0.0,756.0
27843,이촌동,,0.0,570.0
27844,이촌동,,0.0,539.0
27845,이촌동,,0.0,397.0
27846,이촌동,,0.0,333.0
27847,이촌동,,0.0,330.0
27848,이촌동,,0.0,292.0
27868,이문동,4.2,41.0,54666.0
27869,이문동,4.2,31.0,58529.0
27870,이문동,4.1,103.0,89823.0
27871,이문동,4.1,141.0,204062.0
27872,이문동,4.1,132.0,219123.0
27873,이문동,4.0,67.0,130144.0
27874,이문동,4.0,23.0,26363.0
27875,이문동,4.0,51.0,51983.0
27876,이문동,4.0,28.0,69163.0
27877,이문동,4.0,14.0,26999.0
27878,이문동,4.0,7.0,5696.0
27879,이문동,4.0,8.0,5437.0
27880,이문동,3.9,52.0,60643.0
27881,이문동,3.9,22.0,29103.0
27882,이문동,3.9,21.0,18178.0
27883,이문동,3.9,19.0,22164.0
27884,이문동,3.8,12.0,8167.0
27885,이문동,3.8,37.0,33070.0
27886,이문동,3.8,43.0,61468.0
27887,이문동,3.8,56.0,49931.0
27908,이문동,3.8,64.0,57710.0
27909,이문동,3.8,16.0,25666.0
27910,이문동,3.8,37.0,22195.0
27911,이문동,3.8,39.0,40243.0
27912,이문동,3.8,12.0,9314.0
27913,이문동,3.7,30.0,34548.0
27914,이문동,3.7,30.0,28431.0
27915,이문동,3.7,13.0,11396.0
27916,이문동,3.6,33.0,15805.0
27917,이문동,3.6,18.0,13263.0
27918,이문동,3.6,36.0,30746.0
27919,이문동,3.6,17.0,12612.0
27920,이문동,3.5,23.0,9342.0
27921,이문동,3.5,21.0,26659.0
27922,이문동,3.5,42.0,32477.0
27923,이문동,3.5,34.0,15407.0
27924,이문동,3.4,51.0,37058.0
27925,이문동,3.4,27.0,9621.0
27926,이문동,3.4,17.0,14131.0
27927,이문동,3.3,16.0,15983.0
27948,이문동,,30.0,48120.0
27949,이문동,,20.0,24243.0
27950,이문동,,4.0,1551.0
27951,이문동,,2.0,2372.0
27952,이문동,,7.0,3724.0
27953,이문동,,23.0,12797.0
27954,이문동,,11.0,6990.0
27955,이문동,,20.0,16691.0
27956,이문동,,15.0,20036.0
27957,이문동,,6.0,9522.0
27958,이문동,,6.0,3380.0
27959,이문동,,4.0,2860.0
27960,이문동,,11.0,9196.0
27961,이문동,,7.0,4254.0
27962,이문동,,16.0,51879.0
27963,이문동,,1.0,2694.0
27964,이문동,,14.0,12381.0
27965,이문동,,10.0,5602.0
27966,이문동,,20.0,12596.0
27967,이문동,,3.0,659.0
27988,이문동,,3.0,3712.0
27989,이문동,,22.0,24705.0
27990,이문동,,8.0,8527.0
27991,이문동,,4.0,2692.0
27992,이문동,,14.0,11331.0
27993,이문동,,7.0,7691.0
27994,이문동,,7.0,4497.0
27995,이문동,,11.0,5876.0
27996,이문동,,9.0,6453.0
27997,이문동,,17.0,10500.0
27998,이문동,,4.0,3677.0
27999,이문동,,9.0,4709.0
28000,이문동,,2.0,4114.0
28001,이문동,,10.0,10994.0
28002,이문동,,7.0,5263.0
28003,이문동,,4.0,955.0
28004,이문동,,9.0,5084.0
28005,이문동,,8.0,7054.0
28006,이문동,,10.0,7388.0
28007,이문동,,9.0,6983.0
28028,이문동,,7.0,9835.0
28029,이문동,,4.0,1892.0
28030,이문동,,3.0,2619.0
28031,이문동,,2.0,3950.0
28032,이문동,,12.0,19749.0
28033,이문동,,7.0,7648.0
28034,이문동,,12.0,7414.0
28035,이문동,,3.0,2815.0
28036,이문동,,2.0,1822.0
28037,이문동,,11.0,4898.0
28038,이문동,,7.0,5538.0
28039,이문동,,4.0,4207.0
28040,이문동,,2.0,1184.0
28041,이문동,,1.0,3401.0
28042,이문동,,1.0,2729.0
28043,이문동,,1.0,2163.0
28044,이문동,,6.0,5042.0
28045,이문동,,6.0,5001.0
28046,이문동,,4.0,4004.0
28047,이문동,,4.0,3818.0
28068,이문동,,4.0,2147.0
28069,이문동,,3.0,8944.0
28070,이문동,,3.0,2687.0
28071,이문동,,2.0,1435.0
28072,이문동,,2.0,797.0
28073,이문동,,5.0,1446.0
28074,이문동,,4.0,9889.0
28075,이문동,,4.0,4929.0
28076,이문동,,2.0,3110.0
28077,이문동,,1.0,2561.0
28078,이문동,,1.0,1813.0
28079,이문동,,7.0,3036.0
28080,이문동,,4.0,5668.0
28081,이문동,,4.0,2924.0
28082,이문동,,4.0,1745.0
28083,이문동,,3.0,3801.0
28084,이문동,,3.0,3468.0
28085,이문동,,3.0,2440.0
28086,이문동,,3.0,2249.0
28087,이문동,,2.0,2868.0
28108,이문동,,2.0,2042.0
28109,이문동,,2.0,1431.0
28110,이문동,,2.0,1389.0
28111,이문동,,1.0,2779.0
28112,이문동,,1.0,1575.0
28113,이문동,,14.0,13828.0
28114,이문동,,9.0,4024.0
28115,이문동,,10.0,9011.0
28116,이문동,,4.0,6971.0
28117,이문동,,7.0,2958.0
28118,이문동,,4.0,2563.0
28119,이문동,,3.0,3404.0
28120,이문동,,3.0,3236.0
28121,이문동,,3.0,2613.0
28122,이문동,,3.0,813.0
28123,이문동,,2.0,2435.0
28124,이문동,,2.0,2393.0
28125,이문동,,2.0,1471.0
28126,이문동,,1.0,4280.0
28127,이문동,,1.0,2689.0
28148,이문동,,1.0,1410.0
28149,이문동,,1.0,818.0
28150,이문동,,1.0,260.0
28151,이문동,,1.0,187.0
28152,이문동,,1.0,110.0
28153,이문동,,0.0,751.0
28154,이문동,,5.0,4272.0
28155,이문동,,4.0,3786.0
28156,이문동,,7.0,3683.0
28157,이문동,,3.0,3476.0
28158,이문동,,2.0,2466.0
28159,이문동,,3.0,1671.0
28160,이문동,,2.0,1189.0
28161,이문동,,1.0,4834.0
28162,이문동,,1.0,4151.0
28163,이문동,,1.0,3040.0
28164,이문동,,1.0,2699.0
28165,이문동,,1.0,2298.0
28166,이문동,,1.0,1133.0
28167,이문동,,1.0,711.0
28188,이문동,,1.0,445.0
28189,이문동,,1.0,272.0
28190,이문동,,0.0,1520.0
28191,이문동,,6.0,5293.0
28192,이문동,,4.0,1718.0
28193,이문동,,4.0,7468.0
28194,이문동,,3.0,4182.0
28195,이문동,,3.0,3026.0
28196,이문동,,3.0,2812.0
28197,이문동,,3.0,1761.0
28198,이문동,,2.0,3401.0
28199,이문동,,2.0,2313.0
28200,이문동,,1.0,3439.0
28201,이문동,,1.0,2817.0
28202,이문동,,1.0,2511.0
28203,이문동,,1.0,2507.0
28204,이문동,,1.0,2252.0
28205,이문동,,2.0,1395.0
28206,이문동,,1.0,1385.0
28207,이문동,,1.0,1370.0
28228,이문동,,1.0,1325.0
28229,이문동,,1.0,299.0
28230,이문동,,1.0,276.0
28231,이문동,,1.0,230.0
28232,이문동,,1.0,177.0
28233,이문동,,1.0,163.0
28234,이문동,,0.0,2308.0
28235,이문동,,0.0,1382.0
28236,이문동,,0.0,1163.0
28237,이문동,,0.0,1094.0
28238,이문동,,0.0,107.0
28239,이문동,,2.0,3922.0
28240,이문동,,2.0,1914.0
28241,이문동,,4.0,2993.0
28242,이문동,,2.0,2916.0
28243,이문동,,1.0,2196.0
28244,이문동,,1.0,2008.0
28245,이문동,,1.0,1330.0
28246,이문동,,1.0,1286.0
28247,이문동,,1.0,1091.0
28268,대치동,4.6,145.0,175796.0
28269,대치동,4.6,52.0,137905.0
28270,대치동,4.4,316.0,424653.0
28271,대치동,4.4,169.0,144256.0
28272,대치동,4.4,199.0,365623.0
28273,대치동,4.4,21.0,43981.0
28274,대치동,4.4,252.0,212789.0
28275,대치동,4.4,15.0,18073.0
28276,대치동,4.4,6.0,2141.0
28277,대치동,4.4,4.0,2124.0
28278,대치동,4.3,381.0,282727.0
28279,대치동,4.3,176.0,105360.0
28280,대치동,4.3,45.0,115201.0
28281,대치동,4.3,86.0,58709.0
28282,대치동,4.3,19.0,19914.0
28283,대치동,4.3,13.0,20400.0
28284,대치동,4.2,80.0,109752.0
28285,대치동,4.2,58.0,27582.0
28286,대치동,4.2,33.0,56002.0
28287,대치동,4.2,24.0,13308.0
28308,대치동,4.2,23.0,25866.0
28309,대치동,4.2,22.0,47124.0
28310,대치동,4.2,18.0,39675.0
28311,대치동,4.2,10.0,2232.0
28312,대치동,4.2,8.0,7811.0
28313,대치동,4.1,129.0,157894.0
28314,대치동,4.1,31.0,23752.0
28315,대치동,4.1,18.0,11461.0
28316,대치동,4.1,39.0,45578.0
28317,대치동,4.1,30.0,28822.0
28318,대치동,4.1,26.0,15546.0
28319,대치동,4.1,6.0,3328.0
28320,대치동,4.1,13.0,11422.0
28321,대치동,4.1,7.0,4550.0
28322,대치동,4.1,15.0,7738.0
28323,대치동,4.0,150.0,245968.0
28324,대치동,4.0,46.0,49924.0
28325,대치동,4.0,12.0,4342.0
28326,대치동,4.0,20.0,28419.0
28327,대치동,4.0,19.0,25923.0
28348,대치동,4.0,17.0,36025.0
28349,대치동,4.0,24.0,18152.0
28350,대치동,4.0,11.0,8930.0
28351,대치동,3.9,47.0,28970.0
28352,대치동,3.9,60.0,57931.0
28353,대치동,3.9,36.0,29747.0
28354,대치동,3.9,19.0,29971.0
28355,대치동,3.9,18.0,14262.0
28356,대치동,3.9,16.0,9477.0
28357,대치동,3.9,8.0,6412.0
28358,대치동,3.9,17.0,16500.0
28359,대치동,3.9,17.0,23693.0
28360,대치동,3.9,4.0,833.0
28361,대치동,3.9,4.0,829.0
28362,대치동,3.8,37.0,37036.0
28363,대치동,3.8,102.0,79392.0
28364,대치동,3.8,22.0,6592.0
28365,대치동,3.8,19.0,17411.0
28366,대치동,3.8,26.0,32005.0
28367,대치동,3.8,12.0,16599.0
28388,대치동,3.8,5.0,2313.0
28389,대치동,3.8,8.0,1413.0
28390,대치동,3.8,10.0,3578.0
28391,대치동,3.8,6.0,2937.0
28392,대치동,3.8,7.0,5655.0
28393,대치동,3.8,7.0,1601.0
28394,대치동,3.7,94.0,95319.0
28395,대치동,3.7,31.0,22552.0
28396,대치동,3.7,39.0,36406.0
28397,대치동,3.7,21.0,15611.0
28398,대치동,3.7,12.0,8760.0
28399,대치동,3.7,8.0,6816.0
28400,대치동,3.7,4.0,1095.0
28401,대치동,3.7,8.0,4328.0
28402,대치동,3.6,35.0,41012.0
28403,대치동,3.6,146.0,73087.0
28404,대치동,3.6,50.0,45377.0
28405,대치동,3.6,24.0,23079.0
28406,대치동,3.6,21.0,7388.0
28407,대치동,3.6,34.0,38079.0
28428,대치동,3.6,23.0,9432.0
28429,대치동,3.6,18.0,14147.0
28430,대치동,3.6,18.0,12582.0
28431,대치동,3.6,14.0,9364.0
28432,대치동,3.6,6.0,3664.0
28433,대치동,3.6,19.0,19330.0
28434,대치동,3.6,14.0,6425.0
28435,대치동,3.6,18.0,6579.0
28436,대치동,3.5,86.0,24851.0
28437,대치동,3.5,43.0,39676.0
28438,대치동,3.5,39.0,11200.0
28439,대치동,3.5,23.0,6737.0
28440,대치동,3.5,19.0,15172.0
28441,대치동,3.5,17.0,16134.0
28442,대치동,3.5,19.0,5138.0
28443,대치동,3.5,12.0,7283.0
28444,대치동,3.5,15.0,8705.0
28445,대치동,3.5,6.0,1607.0
28446,대치동,3.4,59.0,37133.0
28447,대치동,3.4,7.0,8429.0
28468,대치동,3.4,49.0,17767.0
28469,대치동,3.4,32.0,23260.0
28470,대치동,3.4,6.0,1223.0
28471,대치동,3.4,4.0,1365.0
28472,대치동,3.4,18.0,22422.0
28473,대치동,3.3,50.0,15487.0
28474,대치동,3.3,6.0,411.0
28475,대치동,3.3,18.0,13151.0
28476,대치동,3.2,15.0,5171.0
28477,대치동,3.2,14.0,8332.0
28478,대치동,3.1,24.0,8328.0
28479,대치동,3.1,20.0,9567.0
28480,대치동,3.1,7.0,1831.0
28481,대치동,3.0,23.0,27166.0
28482,대치동,3.0,24.0,15387.0
28483,대치동,,5.0,6004.0
28484,대치동,,18.0,36314.0
28485,대치동,,19.0,28025.0
28486,대치동,,7.0,4117.0
28487,대치동,,18.0,1077.0
28508,대치동,,5.0,2845.0
28509,대치동,,11.0,3895.0
28510,대치동,,2.0,14646.0
28511,대치동,,9.0,11899.0
28512,대치동,,4.0,7779.0
28513,대치동,,10.0,22729.0
28514,대치동,,15.0,3884.0
28515,대치동,,4.0,1603.0
28516,대치동,,16.0,15408.0
28517,대치동,,15.0,10189.0
28518,대치동,,15.0,8509.0
28519,대치동,,4.0,4513.0
28520,대치동,,10.0,10480.0
28521,대치동,,23.0,14969.0
28522,대치동,,3.0,1789.0
28523,대치동,,6.0,6662.0
28524,대치동,,14.0,5067.0
28525,대치동,,6.0,9532.0
28526,대치동,,10.0,12081.0
28527,대치동,,2.0,152.0
28548,대치동,,11.0,14329.0
28549,대치동,,14.0,7125.0
28550,대치동,,3.0,3344.0
28551,대치동,,2.0,2723.0
28552,대치동,,4.0,7760.0
28553,대치동,,16.0,8745.0
28554,대치동,,12.0,13600.0
28555,대치동,,8.0,4635.0
28556,대치동,,4.0,8327.0
28557,대치동,,8.0,7400.0
28558,대치동,,8.0,2448.0
28559,대치동,,9.0,2859.0
28560,대치동,,7.0,6322.0
28561,대치동,,5.0,5510.0
28562,대치동,,4.0,286.0
28563,대치동,,4.0,331.0
28564,대치동,,7.0,8358.0
28565,대치동,,6.0,5965.0
28566,대치동,,6.0,3327.0
28567,대치동,,6.0,2641.0
28588,대치동,,5.0,562.0
28589,대치동,,4.0,1001.0
28590,대치동,,3.0,2280.0
28591,대치동,,1.0,740.0
28592,대치동,,1.0,391.0
28593,대치동,,14.0,12448.0
28594,대치동,,12.0,4937.0
28595,대치동,,7.0,5064.0
28596,대치동,,5.0,1029.0
28597,대치동,,4.0,4148.0
28598,대치동,,2.0,1201.0
28599,대치동,,11.0,5132.0
28600,대치동,,10.0,8823.0
28601,대치동,,8.0,4603.0
28602,대치동,,6.0,818.0
28603,대치동,,4.0,936.0
28604,대치동,,19.0,14268.0
28605,대치동,,4.0,81.0
28606,대치동,,3.0,3371.0
28607,대치동,,13.0,13901.0
28628,대치동,,11.0,1524.0
28629,대치동,,10.0,4792.0
28630,대치동,,8.0,8445.0
28631,대치동,,7.0,11521.0
28632,대치동,,3.0,673.0
28633,대치동,,2.0,638.0
28634,대치동,,6.0,4884.0
28635,대치동,,4.0,130.0
28636,대치동,,10.0,7871.0
28637,대치동,,8.0,2451.0
28638,대치동,,7.0,3313.0
28639,대치동,,4.0,4327.0
28640,대치동,,3.0,312.0
28641,대치동,,2.0,2401.0
28642,대치동,,2.0,2289.0
28643,대치동,,2.0,1159.0
28644,대치동,,0.0,1483.0
28645,대치동,,13.0,9217.0
28646,대치동,,12.0,8630.0
28647,대치동,,8.0,9983.0
28668,무악동,4.1,6.0,2149.0
28669,무악동,,6.0,7446.0
28670,무악동,,3.0,9391.0
28671,무악동,,3.0,2730.0
28672,무악동,,2.0,531.0
28673,무악동,,3.0,2352.0
28674,무악동,,1.0,209.0
28675,무악동,,1.0,1580.0
28676,무악동,,0.0,6437.0
28677,무악동,,0.0,4598.0
28678,무악동,,0.0,1345.0
28679,무악동,,0.0,902.0
28692,갈현동,4.2,14.0,20121.0
28693,갈현동,4.1,17.0,21040.0
28694,갈현동,4.1,12.0,2909.0
28695,갈현동,4.1,9.0,20491.0
28696,갈현동,4.0,42.0,69132.0
28697,갈현동,3.9,27.0,12929.0
28698,갈현동,3.9,10.0,4963.0
28699,갈현동,3.9,13.0,15336.0
28700,갈현동,3.8,6.0,1317.0
28701,갈현동,3.6,23.0,18750.0
28702,갈현동,3.6,7.0,2992.0
28703,갈현동,3.5,32.0,20617.0
28704,갈현동,3.4,13.0,6214.0
28705,갈현동,3.4,25.0,25343.0
28706,갈현동,3.3,26.0,16599.0
28707,갈현동,,31.0,2016.0
28708,갈현동,,22.0,18166.0
28709,갈현동,,9.0,13854.0
28710,갈현동,,9.0,11836.0
28711,갈현동,,5.0,2675.0
28732,갈현동,,7.0,4690.0
28733,갈현동,,4.0,2344.0
28734,갈현동,,7.0,6394.0
28735,갈현동,,14.0,12090.0
28736,갈현동,,10.0,19087.0
28737,갈현동,,5.0,7753.0
28738,갈현동,,4.0,1388.0
28739,갈현동,,25.0,31610.0
28740,갈현동,,4.0,2127.0
28741,갈현동,,10.0,8406.0
28742,갈현동,,5.0,2500.0
28743,갈현동,,0.0,3936.0
28744,갈현동,,4.0,4710.0
28745,갈현동,,10.0,12686.0
28746,갈현동,,6.0,4756.0
28747,갈현동,,6.0,3198.0
28748,갈현동,,3.0,1474.0
28749,갈현동,,12.0,6701.0
28750,갈현동,,6.0,546.0
28751,갈현동,,1.0,577.0
28772,갈현동,,10.0,6353.0
28773,갈현동,,5.0,869.0
28774,갈현동,,4.0,6986.0
28775,갈현동,,3.0,1966.0
28776,갈현동,,5.0,3108.0
28777,갈현동,,4.0,1954.0
28778,갈현동,,3.0,5868.0
28779,갈현동,,2.0,2163.0
28780,갈현동,,3.0,5147.0
28781,갈현동,,3.0,3926.0
28782,갈현동,,2.0,344.0
28783,갈현동,,10.0,6023.0
28784,갈현동,,7.0,4484.0
28785,갈현동,,4.0,3178.0
28786,갈현동,,2.0,3218.0
28787,갈현동,,2.0,1102.0
28788,갈현동,,2.0,423.0
28789,갈현동,,1.0,1019.0
28790,갈현동,,1.0,545.0
28791,갈현동,,7.0,5096.0
28812,갈현동,,6.0,4223.0
28813,갈현동,,4.0,4278.0
28814,갈현동,,1.0,3626.0
28815,갈현동,,8.0,8288.0
28816,갈현동,,6.0,11403.0
28817,갈현동,,5.0,1859.0
28818,갈현동,,4.0,5166.0
28819,갈현동,,4.0,1616.0
28820,갈현동,,3.0,3687.0
28821,갈현동,,2.0,3060.0
28822,갈현동,,2.0,2433.0
